identifier,group,major_group,sub_group,membran_prediction,seq_start,number_cysteines,activity,x_umap_2D,y_umap_2D,x_umap_3D,y_umap_3D,z_umap_3D,x_pca_3D,y_pca_3D,z_pca_3D,variance,x_tsne_2D,y_tsne_2D,x_tsne_3D,y_tsne_3D,z_tsne_3D
TR|A0A0H4BEG5|Micrurus_browni,Short-chain,Short-chain,,Secreted,MKT,8.0,,16.805079,5.1053686,6.246282,9.221697,10.052873,-0.270416341353584,-0.12708943854676025,0.04955160397547305,,10.557038,-38.611477,-8.532177,-11.092634,-10.830143
TR|A0A0H4BJD8|Micrurus_browni,Short-chain,Short-chain,,Secreted,MKT,8.0,,9.685804,16.846548,5.9667068,11.7698965,0.1902649,0.24511082355348646,0.1239918335225257,0.07299809291743484,,-25.45646,-23.549501,7.1302137,-4.0589104,-7.8867307
TR|A0A0H4BLZ7|Micrurus_browni,Short-chain,Short-chain,,Secreted,,8.0,,10.44511,9.715002,8.080356,6.5624847,5.4308376,-0.1746189716482035,0.27194881544555033,-0.15408584437244333,,6.4165807,1.8803238,-6.6141653,6.677473,-3.614704
TR|A0A0H4IRA8|Micrurus_browni,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.326977,1.983091,9.854448,2.9224005,4.4622188,0.16878568596119986,0.5167748516727978,-0.13113246374165805,,-8.162843,49.215786,2.0295298,18.754581,6.5984535
TR|A0A0H4IS74|Micrurus_browni,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.573022,6.3065424,11.167594,7.0814037,6.005141,-0.24807189866685403,-0.05902594220346719,0.046114888098252635,,26.648619,-0.6935473,-20.437836,3.4843326,6.6085877
TR|A0A0H4IUN8|Micrurus_browni,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.503345,2.0676563,9.805253,2.9055145,4.6033792,0.16794509241667258,0.5049723305333638,-0.13836034397611885,,-8.32423,49.239845,2.4655027,18.733644,6.383934
TR|A0A0H4IVP7|Micrurus_browni,Short-chain,Short-chain,,Secreted,MKT,8.0,,16.293905,6.7407336,8.889884,9.860209,10.284694,-0.34197584526802743,-0.282258601267272,0.2434626866173699,,28.063772,-30.818932,-16.784609,-14.052403,1.2899362
TR|A0A0H4J512|Micrurus_browni,Short-chain,Short-chain,,Secreted,MKT,8.0,,15.204977,7.304029,8.448322,9.577829,8.997136,-0.3921172078719886,-0.12426800608545226,0.15155744219339826,,24.518658,-23.254759,-14.958095,-8.416984,1.2209185
SP|C0HK04|Micrurus_clarki,Short-chain,Short-chain,,Secreted,,8.0,,10.462646,1.9931325,9.881361,2.884205,4.53791,0.12511998586433384,0.5529672536647109,-0.12088476533083828,,-8.096408,49.621143,2.4002764,19.341013,6.1973352
NCBI|MICCO_FL590938.1_47_247|Micrurus_corallinus,Non-standard,Non-standard,,Secreted,,9.0,,9.856283,11.602092,6.530839,7.3661246,5.0336146,-0.07715711112805931,-0.05942287174920306,-0.011985349911944365,,-7.304222,-4.829131,-2.8275554,0.032943662,1.4336234
SP|P58370|Micrurus_corallinus,Plesiotypic,Plesiotypic,,Secreted,MKT,10.0,,9.632027,11.481831,6.7009516,7.403544,4.750153,-0.06905686115669343,-0.040355175024688154,-0.03977236263328446,,-7.290355,-4.660292,-2.870602,0.076246746,1.6290177
NCBI|MICCO_FL590763.1_12_263|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,10.1539545,16.211172,6.8190594,11.7238,0.46871224,0.0078815118457209,0.1513662717390403,0.0054624326042626405,,-21.01153,-21.129429,4.0493703,-2.9015906,-10.592727
NCBI|MICCO_FL590874.1_84_269|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,10.501996,9.88369,7.698154,6.765386,5.7489986,-0.13585467696419937,0.1529417212758767,-0.06202734812696638,,5.9487104,0.9370747,-6.1416674,5.5867386,-2.9737897
NCBI|MICCO_FL590954.1_1_240|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,10.741404,6.5976086,11.203092,7.6059623,5.6133533,-0.3236825758898186,-0.020452077798007316,0.0025028980384187434,,27.579124,6.72757,-14.1706915,3.7712169,9.191185
NCBI|MICCO_FL591005.1_5_238|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,15.300867,7.1918445,9.408286,9.560864,9.274636,-0.4494323957721118,-0.26360815961428846,0.02545742567912293,,32.19534,-14.215886,-15.390873,-3.9535758,-6.7496643
NCBI|MICCO_IACJ01051156.1_C353_108|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,15.057781,8.916926,8.646494,10.677946,8.079338,-0.4229002052034548,-0.06892546311006872,0.16485125759835592,,17.158752,-21.527803,-10.827931,-6.3083277,-3.354281
NCBI|MICCO_IACJ01060045.1_C293_57|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,9.0,,14.503373,8.316612,8.583995,9.712721,8.0754795,-0.4171781094038961,-0.20149227093912989,0.09633820036241943,,20.439314,-18.220758,-11.474086,-7.324655,2.3190813
NCBI|MICCO_IACJ01060046.1_C299_57|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,14.805089,7.7098775,8.689581,9.562646,8.592153,-0.4134165713522162,-0.025471217333255088,0.10537608979923017,,23.607643,-19.880562,-14.167631,-6.2028,1.776672
NCBI|MICCO_IACJ01062266.1_C421_209|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,9.0,,15.287585,7.7681155,8.378378,9.617909,8.669887,-0.3754494477679192,-0.2387280294442169,0.06798693228567607,,22.643503,-21.64395,-13.107738,-7.9394155,2.1801422
NCBI|MICCO_IACJ01062270.1_C245_39|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,9.0,,15.009171,8.249255,8.656938,10.011176,8.418333,-0.378663136281353,-0.20141181553427293,0.07978635295314442,,20.579435,-20.291931,-11.994974,-6.9000325,-0.26666975
NCBI|MICCO_IACJ01062272.1_C287_39|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,14.906708,8.839199,8.69099,10.46673,8.163674,-0.3308004230010473,-0.20559268976699377,0.1326979671745329,,18.922174,-20.868065,-10.909585,-6.713671,-1.5456612
NCBI|MICCO_IACJ01062273.1_C457_209|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,15.366548,9.086229,8.329266,10.937388,8.322774,-0.3246092546641611,-0.29352381984239184,0.050922941973390055,,18.68327,-21.367188,-9.924952,-6.798621,-1.7238963
NCBI|MICCO_IACJ01062274.1_C457_209|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,9.0,,15.22438,8.5095825,8.889907,10.485363,8.38342,-0.35550592728413327,-0.22940168568815278,0.07315943379174777,,18.524328,-23.906782,-10.775432,-9.091906,-1.606514
NCBI|MICCO_IACJ01078504.1_47_283|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,11.361882,4.976925,10.326859,6.1751766,5.5918374,-0.21300659761500215,0.2066272990074883,-0.013139880996719314,,16.201262,13.843257,-10.636899,7.895991,6.2382827
NCBI|MICCO_IACJ01079596.1_80_283|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,9.0,,14.540619,6.835928,9.057175,8.818777,8.554328,-0.1555094555958828,0.09889167883718186,0.07241210471683154,,29.616566,-12.466278,-14.681065,-1.5259838,-4.7238913
NCBI|MICCO_IACJ01115251.1_10_243|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,10.260197,6.074885,11.914315,7.2612567,5.368665,-0.4773717171843718,-0.07134576593425301,0.05396142318457273,,30.807356,4.9153275,-17.722609,5.2718368,10.253757
NCBI|MICCO_IACJ01122327.1_C319_116|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,9.0,,10.688069,6.9926386,11.319308,7.856753,5.748334,-0.3046399915917844,-0.09440247561879554,0.014864522415165877,,28.992586,7.307646,-14.417216,5.0724115,11.25996
NCBI|MICCO_IACJ01122328.1_C319_116|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,9.0,,10.525038,6.8534236,11.508812,7.836648,5.722221,-0.2737080106283076,-0.07999796008119801,0.01686246739635088,,29.12874,7.242543,-14.7592325,5.1158895,11.374515
NCBI|MICCO_IACJ01122330.1_C352_116|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,10.432108,6.8720913,11.591918,7.7936807,5.6874804,-0.29738724878850925,-0.04615893916725428,0.044031063838927034,,29.003408,7.5085087,-14.64951,4.9395757,11.265845
NCBI|MICCO_IACJ01130835.1_35_289|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,11.431947,10.648569,7.5287633,7.3694468,6.622815,-0.2547725203278624,-0.13485949212177623,0.03986722884451312,,4.5570803,-9.111148,-5.1081486,-1.9893761,-3.203884
NCBI|MICCO_IACJ01130841.1_35_289|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,11.385836,10.267803,7.6946883,7.614538,6.331781,-0.1540876663565734,-0.10241611883523352,0.054151431522702596,,4.333831,-9.678975,-4.9323187,-2.1900828,-1.8520207
NCBI|MICCO_IACJ01133145.1_C312_76|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,10.871923,5.948994,11.899255,6.873822,5.9441123,-0.2964495153964537,0.28327911866857436,0.20110875000622702,,25.799124,9.482351,-15.786439,7.79708,9.063382
NCBI|MICCO_IACJ01138867.1_C388_128|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,9.0,,15.80124,8.744842,8.629649,10.851014,8.792053,-0.42356895656915877,-0.32312589584321055,0.20449554031139539,,19.613836,-26.001148,-12.115952,-9.018383,-4.14301
NCBI|MICCO_IACJ01147547.1_C352_128|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,9.0,,15.206295,7.876079,9.43497,10.1841,8.974099,-0.3885202878753007,-0.23586575743042984,0.10379739092913123,,29.828667,-20.816702,-20.374401,-7.4295845,-3.415233
NCBI|MICCO_IACJ01155703.1_C232_2|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,8.0,,10.9250345,6.986137,10.891044,7.6210465,5.6851087,-0.333699606004312,0.1740990236638638,-0.019419433699022066,,25.396235,6.578384,-13.066593,7.0561833,11.578864
NCBI|MICCO_IACJ01157475.1_C340_104|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,,9.0,,14.152267,8.070766,9.156374,9.69441,7.9984727,-0.3336343453932999,0.04320288045767248,0.02828426577520277,,24.106092,-16.659195,-12.610728,-4.502509,-2.0383186
SP|C6JUP1|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.585561,7.617319,11.543155,8.407033,6.5127273,-0.18363015834043547,-0.022562064379287535,0.11653819969116266,,31.296225,11.327075,-12.843145,1.4563218,10.332922
SP|C6JUP2|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.244736,13.412885,5.259877,6.2262945,6.5338683,-0.18065191094781896,-0.017557328892543526,-0.10138757324904143,,-0.84827393,-17.568274,-3.5408058,-8.197667,7.0351768
SP|C6JUP3|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,MKT,8.0,,13.520942,9.019403,8.37913,9.56973,7.0300593,-0.2891435677002207,-0.24851629440968115,0.030911452315759376,,16.809868,-13.627727,-8.289309,-7.311234,3.048067
SP|Q9PRI1|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,MKT,8.0,,15.604447,6.8256536,9.141364,9.464211,9.707178,-0.2894181466889856,-0.20644108342710216,0.0545013192287665,,32.09901,-13.138448,-14.325317,-3.0023332,-6.9703736
SP|Q9PUB7|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,MKT,8.0,,15.357345,6.83084,9.175295,9.288056,9.478558,-0.29782789964945555,-0.14914302897637985,0.035238403827323725,,31.887293,-13.217477,-14.379085,-3.0333443,-6.7012744
TR|C6JUP0|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,MNT,8.0,,16.720486,5.090075,6.460717,9.396124,10.098569,-0.3185914875827228,-0.09852231116544342,0.09697721044032943,,10.326209,-38.399815,-8.284563,-11.557104,-11.555354
TR|C6JUP4|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.658425,6.117635,10.935271,6.8350415,6.2022996,-0.2573989852993105,-0.058932537739106776,0.07529189602490927,,26.645544,-0.6876357,-20.431927,3.5007029,6.6092014
TR|C6JUP5|Micrurus_corallinus,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.833272,5.2308803,10.762669,6.096144,5.3016496,-0.29741124040662975,0.278195802995797,0.06538113640787653,,13.728999,12.70652,-11.537456,9.975073,8.109093
TR|A0A0G3YJD1|Micrurus_diastema,Short-chain,Short-chain,,Secreted,MKT,8.0,,16.48088,6.937131,8.846042,10.191203,10.404652,-0.40554964072830485,-0.3113513157398716,0.2738507872330715,,28.29237,-31.795877,-16.88185,-14.439633,0.2052317
TR|A0A0H4BEF7|Micrurus_diastema,Short-chain,Short-chain,,Secreted,,8.0,,10.5735235,10.056327,7.755048,6.5942855,5.330497,-0.12380225024388473,0.27403301989656587,-0.1932032549333394,,6.394884,1.953782,-6.585761,6.7377095,-3.7917643
TR|A0A0H4BEG1|Micrurus_diastema,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.3676405,13.38448,5.4447794,6.311563,6.580034,-0.07820408808775418,0.0013835657936052573,-0.07225389389229349,,-1.3857502,-17.069677,-4.4383807,-8.969355,6.851567
TR|A0A0H4BFQ4|Micrurus_diastema,Short-chain,Short-chain,,Secreted,MKT,8.0,,9.8920145,15.978755,6.7013683,11.593008,0.6682264,-0.005175821895713973,0.2652852389403833,-0.05104817413871745,,-22.150528,-20.764267,4.118968,-2.2222106,-9.240574
TR|A0A0H4BKJ5|Micrurus_diastema,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.389434,1.879089,10.097258,3.0173314,4.2986965,0.12601302623622612,0.5766494558230832,-0.10872192033354629,,-7.8648906,49.604233,1.8576509,19.381428,6.775032
TR|A0A0H4BLZ2|Micrurus_diastema,Short-chain,Short-chain,,Secreted,MKT,8.0,,9.750966,16.705772,6.0870633,11.848034,0.2670782,0.23547512338850413,0.14151844800186744,0.05151835394499374,,-25.451931,-23.543182,7.12726,-4.0552,-7.8881755
SP|C0HLK5|Micrurus_dumerilii,Short-chain,Short-chain,,Secreted,,8.0,,10.352235,1.9920019,10.006462,2.756547,4.5515995,0.14123231500468922,0.5321997448001384,-0.12032473397388307,,-8.294018,49.548195,2.5588825,19.178528,6.8755836
SP|P86423|Micrurus_frontalis,Plesiotypic,Plesiotypic,,Secreted,,10.0,,9.179986,12.210501,6.3797164,8.290304,4.3827243,0.026524834357713124,-0.22528360045414975,-0.2014613439419018,,-13.211627,-4.2417936,-0.52470213,-2.47395,4.007176
SP|P86424|Micrurus_frontalis,Plesiotypic,Plesiotypic,,Secreted,,10.0,,9.2247925,12.195018,6.2890234,8.401946,4.5611277,-0.03786130884861237,-0.21937405661875342,-0.13223346476607092,,-12.584701,-4.8715343,0.57219374,-2.665136,2.628583
SP|P86420|Micrurus_frontalis,Short-chain,Short-chain,,Secreted,,8.0,,17.545828,7.317466,8.371285,10.440014,10.895179,-0.1476361076774303,-0.4075921687207448,0.19370160703194347,,31.126505,-35.936516,-17.672222,-17.180801,-3.4979084
SP|P86421|Micrurus_frontalis,Short-chain,Short-chain,,Secreted,,8.0,,10.299585,6.7741218,11.895585,7.7633567,5.7026563,-0.3042370100966919,-0.08244330818880569,0.05716411131987646,,30.555574,8.019581,-15.120233,3.0768123,11.704354
SP|P86422|Micrurus_frontalis,Short-chain,Short-chain,,Secreted,,8.0,,14.80458,8.195164,8.682466,9.864236,8.365609,-0.33449761788475485,-0.12606066093717633,0.05269132163380923,,22.664423,-18.895586,-13.335911,-5.065143,1.0025635
TR|U3FVH6|Micrurus_fulvius,Plesiotypic,Plesiotypic,,Secreted,MKA,10.0,,8.752516,10.149893,7.537774,5.8426127,3.7651923,0.06757647459546211,0.21377650977079196,-0.12539187265212487,,-3.0948055,16.135529,-1.368552,7.962862,9.843495
SP|U3EPL2|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.44173,8.023127,11.474367,8.834196,6.431128,-0.048996171093993644,-0.005363859792473593,0.12311277251734841,,32.971992,12.12274,-12.08684,-0.21662901,11.105578
SP|U3FAE1|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.587451,7.8217764,11.697655,8.665198,6.6489263,-0.05428936118519683,0.0074562696897875124,0.13260339874408458,,32.886883,11.888647,-11.756475,-0.19810241,10.470432
TR|A0A0F7YZP6|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.474348,7.871027,11.495109,8.559774,6.5165596,-0.06619887327221262,0.021309777470186322,0.10780224380064501,,32.64772,11.585988,-12.588994,0.15429965,10.704968
TR|A0A0F7Z039|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.441099,7.8973947,11.602751,8.605563,6.589875,-0.05911883204798848,0.013845295324968572,0.1242315072163632,,32.63017,11.648446,-12.130707,0.19847934,10.189517
TR|A0A0F7Z3S7|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.544947,13.328036,5.020404,6.033695,6.800719,-0.13529830447815278,-0.11129740520986563,-0.1092882762895452,,-1.9425232,-18.696049,-3.3295867,-10.170118,7.582843
TR|U3EPI1|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.10723,16.124449,6.7636356,11.819571,0.6321915,-0.101730885800207,0.17275232285225664,0.03439641618712641,,-20.951103,-20.70541,3.149045,-2.8260405,-10.023722
TR|U3EPL9|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.063667,5.6463094,10.702673,6.7005014,5.584996,-0.32624755299600955,0.12716009501833567,0.03570240464830514,,18.172987,11.983513,-11.2569275,6.0137224,8.586732
TR|U3EPM4|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.357213,13.536863,5.063725,6.1219087,6.638586,-0.1499613189033064,-0.08993774306546833,-0.09754758028145559,,-1.7969738,-17.537283,-2.9936414,-8.978485,6.623008
TR|U3EPM9|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.27828,10.864927,7.3459983,7.3560557,6.5123096,-0.14100540431514433,0.006330279263223308,0.009537704840758617,,3.1840348,-9.152507,-4.011931,-1.6464077,-3.9250379
TR|U3F5B5|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKA,8.0,,10.228578,16.426018,6.871318,11.857984,0.42686307,-0.010114814719762473,0.03640244044236075,0.06451126384275581,,-20.421356,-22.024963,3.5719771,-4.362956,-10.336344
TR|U3F5D3|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.221767,13.492259,5.2256265,6.2146916,6.7274365,-0.14377603423108937,0.05401741920344978,-0.16645278101972497,,-1.176843,-18.812944,-3.1471522,-9.192507,8.179161
TR|U3F5E9|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,,8.0,,15.082728,6.9433384,9.274922,9.290065,9.270929,-0.31406113907635136,-0.18368903824767022,0.04794823520619571,,31.737577,-13.511976,-14.568244,-3.4446278,-6.399392
TR|U3FAC0|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.219196,16.303677,6.8012147,11.753951,0.32054165,0.007630958946499888,0.05605139875113294,-0.01978593287466607,,-20.177547,-21.048716,3.4996104,-3.3292031,-11.208733
TR|U3FAE7|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.454949,13.569868,5.038697,6.089085,6.9272985,-0.1660777029716193,-0.11082405046044959,-0.10174504897413036,,-1.8979517,-18.403425,-2.7361035,-9.582778,7.194634
TR|U3FAF0|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.248146,13.514835,4.915842,5.8867264,6.924569,-0.23849315049850725,-0.12681605696416148,-0.13531475586558214,,-1.7996432,-19.645758,-2.4917135,-10.2817,8.365411
TR|U3FVG5|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKA,8.0,,9.968621,16.412716,6.7061462,11.762377,0.2248002,-0.0008306464236910635,0.01770598411499189,0.013926053849832401,,-20.03727,-21.695816,3.389648,-4.1356716,-11.056367
TR|U3FVG7|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.047277,16.34102,6.761656,11.698211,0.2800273,-0.031776164680599,0.03841374743706987,0.041148974858617016,,-20.554762,-21.827545,3.253003,-3.880614,-10.350871
TR|U3FVH8|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MNT,8.0,,16.687021,5.0045333,6.41057,9.538339,10.11568,-0.2607893562970787,-0.026247875800751632,0.0517051479947752,,10.237685,-39.22264,-8.670756,-10.56779,-11.573052
TR|U3FVI0|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.149242,5.6191053,10.97965,6.616368,5.5838118,-0.29611913766681974,0.14811843740011293,0.01148156792986889,,18.427896,12.167379,-10.922442,5.966131,9.138994
TR|U3FVI5|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,11.073607,5.2998967,11.06631,6.1081796,5.3528214,-0.3045426064029012,0.2382122425264199,0.07101673569256872,,13.505122,12.323479,-12.123244,10.197215,8.613242
TR|U3FYQ0|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MLL,8.0,,9.92271,16.045614,6.746745,11.737525,0.48616,-0.08371384739172562,0.19041700162752043,-0.010752214516201359,,-20.758335,-20.347038,3.0767317,-2.4495106,-10.541463
TR|U3FYQ5|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKA,8.0,,10.782416,5.264182,10.565125,6.083722,5.2711525,-0.2508429157462595,0.2623232166726305,0.04308924416883199,,13.540913,12.457519,-11.981897,10.0117855,8.327806
TR|U3FYQ7|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.923088,5.6796927,10.861641,6.688688,5.524061,-0.3599501226488323,0.13459905177143947,0.045306931847624896,,18.29808,11.899345,-11.433467,5.898674,8.892002
TR|U3FYQ9|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,,8.0,,10.382448,9.78631,7.9068623,6.686065,5.5168166,-0.20086614652020301,0.23325593863031155,-0.10683498238830647,,6.3284893,1.3745258,-6.597369,5.9860187,-3.403582
TR|U3FYR0|Micrurus_fulvius,Short-chain,Short-chain,,Secreted,MKA,8.0,,11.128481,5.3652544,10.716151,6.5232406,5.4495735,-0.26072352139342986,0.17931324261840462,0.0018578847600187035,,17.991394,12.5000515,-10.59727,6.031639,8.343582
SP|K9MCH1|Micrurus_laticollaris,Short-chain,Short-chain,,Secreted,MKT,8.0,,16.61828,6.759787,9.139423,10.280384,10.571729,-0.4486359427423338,-0.3185483047595981,0.28921652814996396,,29.049448,-32.01485,-17.560194,-14.206968,-0.6077612
SP|K9MCX0|Micrurus_laticollaris,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.534269,6.1462502,11.590905,7.19181,5.617167,-0.32453540062561387,0.10518209858049452,0.11150504581147999,,27.13433,7.90171,-14.65656,5.8826723,9.610118
TR|A0A0G3YLL2|Micrurus_laticollaris,Short-chain,Short-chain,,Secreted,MKT,8.0,,14.817128,6.9784336,9.215196,9.130025,9.081149,-0.2774058936943222,-0.10706613730386234,0.0015334870277556847,,30.943459,-13.62031,-14.463493,-3.3704753,-5.420774
TR|A0A0H4BFP9|Micrurus_laticollaris,Short-chain,Short-chain,,Secreted,MKT,8.0,,10.507622,6.262455,11.487377,7.48047,5.3995676,-0.362147760092045,-0.013228583752112801,0.09334039785585245,,27.345541,7.614136,-14.684709,5.555183,9.6716385
